Id,FIPS_State,Title,Description,Start_Date,End_Date,End_Date_Known,Post_Date,Level,State,State_Abbr,IsPositive,Agriculture,Business_And_Industry,Energy,Fire,Plants_And_Wildlife,Relief_Response_And_Restrictions,Society_And_Public_Health,Tourism_And_Recreation,Water_Supply_And_Quality,Total,FREQUENCY,Impact Source,x,y
56868,6,"Many agricultural wells being drilled, many domestic wells running dry in California's San Joaquin Valley","Wells in the San Joaquin Valley are running dry at a rapid rate due to the construction of many new wells and heavy agricultural pumping during an intense drought. More than 6,200 agriculture wells have been drilled since the Sustainable Groundwater Management Act was passed in 2014. The number of wells drilled in 2021 is shaping up to be the most since the last drought ended.
Los Angeles Times (Calif.), Dec 16, 2021",1/1/2021,12/31/2021,reported,12/22/2021,State,California,CA,0,1,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56868,,
56786,6,Water conservation less than requested in California,"Californians used 13.2% less water in October, compared to October 2020, a significant improvement from previous months. Since July, however, total water use is just 6% lower compared to the same time frame in 2020. Roughly 17% of urban water providers have not acted to encourage water conservation.
CBS Sacramento (Calif.), Dec 7, 2021

Water conservation in California in August was 5%, compared with August 2020, and in September was 3.9%, despite Gov. Gavin Newsom’s request for 15% conservation. Reservoirs were merely 66% of average at the end of October. 
Los Angeles Times (Calif.), Nov 16, 2021",8/1/2021,10/31/2021,reported,12/13/2021,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56786,,
53816,6,Busy California fire season in 2021,"California fire officials urge the public to remain vigilant, given the ongoing drought.  In 2021, there have been more than 8,500 wildfires that burned nearly 3 million acres, which is less than burned in 2020, but was still a very strenuous fire season.
San Francisco Chronicle (Calif.), Dec 7, 2021

The number of wildfires in California and the land burned continued to run ahead of last year’s numbers, which was a record year in terms of land burned.  From the start of 2021 through July 4, 4,599 fires blackened 114.8 square miles (297 square kilometers), according to the California Department of Forestry and Fire Protection.
Associated Press (N.Y.), July 7, 2021

California fire activity was ahead of last year’s record fire season, leading Gov. Gavin Newsom to propose spending a record $2 billion on wildfire mitigation, which is twice what he proposed in January.  Since the start of the year, more than 2,600 fires burned 24 square miles, or nearly five times more land than at this point last year.
Associated Press (New York, N.Y.), May 24, 2021

With the warm, dry spring, Cal Fire has reported more than 1,800 fires charring nearly 9,400 acres since the start of 2021, more than double the five-year average.
San Francisco Chronicle, May 11, 2021

As California wildfire officials anticipated anther historic fire season, fire activity and the burned area were already higher than in 2020.  Since the start of the year, more than 1,950 fires have blackened more than 20 square miles, according to the National Interagency Fire Center.  
In 2020, more than 6,390 square miles burned in 10,431 wildfires, as tallied by NIFC, for the worst fire season recorded in California.  
The Weather Channel (Atlanta, Ga.), May 6, 2021

In a busy start to the fire season, 297 wildfires in California blackened 1,171 acres statewide on nonfederal lands, according to the California Department of Forestry and Fire Protection.  This count is more than double the number of blazes seen in January 2020, a historic year for wildfires in the Golden State.  The five-year average for January is 108 fires, with 58 acres burned, according to Cal Fire.
USA Today (McLean, Va.), Feb. 3, 2021",1/1/2021,12/7/2021,reported,12/12/2021,State,California,CA,0,0,0,0,1,0,0,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53816,,
56836,6,Slow start to winter led to a snow drought in the Western U.S.,"Snowpack in the Western U.S. was lagging as warm temperatures and lack of precipitation contributed to the snow drought.
Denver broke its 87-year-old measurable snowfall record originally set on Nov. 21, 1934 and is approaching an 1887 record of 235 consecutive days without snow.
This is only the second time since 1976 that Salt Lake City has gone snowless through November. Several ski resorts, including Powder Mountain and Snowbasin near Ogden, have not yet opened due to the absence of snow.
In western Wyoming, Jackson Hole Mountain Resort opened on Thanksgiving, thanks to manmade snow on a small number of low-elevation runs and in an area for children and other inexperienced skiers. The upper mountain will open once natural snow falls.
Most ski resorts in the Rockies are eagerly awaiting snow to open. To be on the safe side, Breckenridge will hold its annual festival in honor of Ullr, the Norse God of Snow and the Patron Saint of Skiers. The four-day event will begin on Dec. 9. 
Associated Press News (New York), Dec 7, 2021",12/7/2021,1/6/2022,estimated,12/12/2021,State,California,CA,0,0,1,0,0,0,1,0,1,0,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56836,,
56823,6,California water board proposed new emergency drought regulations,"The State Water Resources Control Board proposed new emergency drought regulations to discourage water waste as water supplies were low after continued drought and the public was falling short of the voluntary 15% water use reduction urged by Gov. Newsom. Some of the new rules would ban “excessive” irrigation, exclude the use of potable water for street cleaning and forbid landscape irrigation within 48 hours of a rainstorm.
A vote on the proposed regulations will take place in January.
San Mateo Daily Journal (Calif.), Dec 2, 2021",11/30/2021,1/31/2022,reported,12/4/2021,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56823,,
56764,6,"Wheat prices very high, due to drought, other factors","Wheat prices rose above $8 per bushel for the first time in almost nine years. Demand for the grain is increasing and stocks are expected to end the 2021-22 marketing year at the lowest level in more than a decade. Drought reduced hard red spring and durum wheat production in the northwest U.S. Plains.  
The USDA estimates domestic 2021-2022 wheat production at 1.646 billion bushels, down 10% from 2020-2021, the smallest crop in 19 years, according to a lead analyst at commodity information and analysis provider DTN. Global demand for wheat is at near-record levels as consumption outpaces production.
MarketWatch (New York), Nov 11, 2021

The price of red spring wheat, used to make baked goods, reached $10.44, roughly double the price from last fall and the highest since 2008. Other varieties of wheat were up from 28% to 40%, as reported by the Wall Street Journal. 
Drought was the main reason for the price spike, as drought hampered drought production in the Great Plains. High prices for fertilizer, etc., and supply chain bottlenecks also factored in the higher wheat price.
American wheat stockpiles are down 18% from 2020, and on-farm supplies are at their lowest level in 50 years. Production in the U.S. is estimated to fall 10% from last year.
Food Processing (Schaumburg, Ill.), Nov 4, 2021",11/4/2021,12/4/2021,estimated,11/11/2021,State,California,CA,0,1,0,0,0,0,0,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56764,,
56775,6,California relying more on natural gas through winter,"California will rely more heavily on natural gas this winter as drought and wildfires limited other means of power generation, despite years of limiting the growth of fossil fuel infrastructure in an effort to curb greenhouse gas emissions. Drought cut hydropower production in California to just 5% in 2021, from a five-year average of 12%, forcing greater reliance on gas fired-power plants. Pervasive wildfires often prevented electricity imports from other states.
This summer Governor Gavin Newsom said extreme drought and wildfires put California’s power grid in a “state of emergency” and ordered energy agencies to respond.
State agencies took various steps, including spending $196 million to install four 30-MW gas turbines at two sites in Northern California, keeping a Redondo Beach gas-fired plant open through 2023, and requesting that the federal government to allow some gas-fired plants to operate without pollution restrictions for 60 days.
Reuters (New York), Nov 4, 2021",11/4/2021,2/28/2022,reported,11/11/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56775,,
56770,6,43% of U.S. wheat crop in moderate drought,"The initial outlook for the 2022 U.S. winter wheat crop, per the USDA's weekly drought report, reveals that 43% of winter wheat crops are in areas of moderate to intense drought as of last week up 2% from the prior week. Wheat prices are the highest in years, both in the U.S. and abroad, a reflection of low inventories, strong demand and restrictive export policies.
DTN – Progressive Farmer (Burnsville, Minn.), Nov 4, 2021",11/4/2021,12/4/2021,estimated,11/10/2021,State,California,CA,0,1,0,0,0,0,0,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56770,,
56772,6,"Drought-affected farmers in West, Dakotas, Minnesota made difficult decisions","A second survey addressing the continued impact of drought on farm and ranch businesses in the West and Northern Plains was undertaken by the American Farm Bureau Federation. Over 70% of surveyed producers rated the following as prevalent or higher in their area: a reduction in harvest yields; increases in local feed costs linked to drought; traveling long distances to acquire feed and forage; reduced surface water deliveries; and removing animals from rangeland due to insufficient forage.
Farm Bureau (Washington, D.C.), Nov 3, 2021",10/1/2021,10/31/2021,reported,11/10/2021,State,California,CA,0,1,0,0,0,1,0,0,0,1,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56772,,
56760,6,"California farmers, ranchers challenged by lack of water, forage","Of the 480 California farmers and ranchers surveyed about drought this summer by the American Farm Bureau Federation, 25% of growers said they were highly or extremely likely to plow under crops due to fears of inadequate future water deliveries for irrigation, and 41 % said they were likely or extremely likely to remove orchard trees.
Ranchers were having a hard time, too. More than half of those surveyed said it was likely or extremely likely that they would cull their herds and flocks. Nearly two-thirds said they would pull animals from rangeland because of insufficient forage, due to drought.
Farm Bureau (Washington, D.C.), Oct 28, 2021",6/1/2021,8/31/2021,reported,11/1/2021,State,California,CA,0,1,0,0,0,1,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56760,,
56745,6,"Hay, high feed costs hard for livestock, dairy operators in the West, Great Plains","Cattle ranchers and dairy farmers in the Great Plains and West are struggling to feed their herds after a hot, dry summer. Pasture and hay growth were poor with 36% of U.S. hay-growing areas in drought across the West to the Northern Plains.  Hay for sale is hard to find so that some livestock were being sold early.
The governors of Wyoming, North Dakota, South Dakota and Montana issued executive orders lengthening the allowable driving time for truckers. The Utah Department of Agriculture and Food hay buyers and sellers on its website.
In an effort to help livestock producers, the U.S. Department of Agriculture on Sept. 8 broadened a program that helps with water hauling costs and also includes feed transportation costs. Emergency haying and grazing was allowed on land idled under the Conservation Reserve Program.
The challenges are greater for dairy operators. Many California dairy farmers could not grow half their feed as usual and bought feed at steep prices instead. Many operations were going out of business or were on the cusp of it.
Organic dairy farmers in California’s Marin and Sonoma counties have it the worst because a lot of organic hay and feed usually come from Oregon and Washington, but those states were hit by drought too. About 6% of organic dairies closed in the past six months.
Agri-Pulse (Sacramento, Calif.), Oct 27, 2021",10/27/2021,11/26/2021,estimated,10/28/2021,State,California,CA,0,1,1,0,0,1,1,0,0,0,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56745,,
56737,6,Drought reduces hydropower production in Western U.S.,"U.S. hydropower production is expected to drop 14% this year, compared to 2020 as drought depleted water supplies. Less electricity from hydropower means that power must be made up from other sources. Power from natural gas is expected to rise by 7% in California and 6% in the Northwest this year, compared to 2020, according to federal forecasts.  Coal generation is expected to rise 12% in the Northwest.
Associated Press News (New York), Oct 10, 2021",1/1/2021,12/31/2021,reported,10/26/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56737,,
56694,6,"Less cotton grown in California, likely due to drought, limited water supplies","There were 41,000 fewer acres of cotton planted in California in 2021, as reported by the USDA in its Planted Acres report in late June.  Drought and water concerns likely contributed to the reduction, which followed a 20,000 acre reduction in 2020.
Cotton Grower (Memphis, Tenn.), Sept 3, 2021",1/1/2021,12/31/2021,reported,10/5/2021,State,California,CA,0,1,0,0,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56694,,
56698,6,USDA helping with cost of transporting feed in drought-stricken states,"The U.S. Department of Agriculture announced on Sept. 8 its plans to help cover the cost of transporting feed for livestock that rely on grazing, due to severe drought.
USDA is updating the Emergency Assistance for Livestock, Honey Bees and Farm-raised Fish Program (ELAP) to immediately cover feed transportation costs for drought impacted ranchers.  ELAP already covers the cost of hauling water during drought, and this change will expand the program beginning in 2021 to cover feed transportation costs where grazing and hay resources have been depleted.
Tri-State Livestock News (Belle Fourche, S.D.), Sept 17, 2021",1/1/2021,1/21/2022,reported,10/5/2021,State,California,CA,0,1,0,0,0,0,1,0,0,1,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56698,,
56700,6,"More than $2 billion for wildfire prevention, severe drought in California","California lawmakers approved spending more than $2 billion for wildfire prevention and to deal with the ongoing drought as more of the state’s largest and most destructive wildfires continue to occur as has been happening in recent years.
CBS Sacramento (Calif.), Sept 9, 2021",9/9/2021,10/9/2021,estimated,10/5/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56700,,
56682,6,More heifers sold as feeder cattle in U.S.,"U.S. ranchers are selling more heifers as feeder cattle, indicative of the present drought environment, according to Livestock Marketing Information Center.  
Drovers (Lenexa, Ks.), Sept 3, 2021",9/3/2021,10/3/2021,estimated,10/3/2021,State,California,CA,0,1,0,0,0,0,0,0,0,0,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56682,,
56690,6,"Drought reduced wheat, barley, bean production; consumers can expect higher prices","The most recent U.S. Department of Agriculture report indicated that drought significantly lowered wheat, barley and bean production.  Durum wheat yields will likely be down 50% from 2020, while production of other spring wheats were predicted to be 41% lower.  Barley yields were more than 33% lower.  Dry, edible beans, including black-eyed peas, were also substantially lower, due to drought.
Fewer acres were planted.  This could mean higher prices on some products.
Consumers can expect to pay more for flour, pasta, beer, animal feed and more.
The Bryan-College Station Eagle (Texas), Sept 9, 2021",9/9/2021,10/9/2021,estimated,10/3/2021,State,California,CA,0,1,0,0,0,0,0,1,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56690,,
56627,6,"Western lawmakers seek drought disaster declaration amid wildfires, intense challenges","Thirty-three lawmakers from the Western U.S. urged President Biden to declare a drought disaster for the West as extreme heat and epic wildfires burn.  
NBC News (New York), Aug 26, 2021",8/25/2021,9/24/2021,estimated,9/25/2021,State,California,CA,0,1,0,0,1,1,1,0,0,1,1,10,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56627,,
56610,6,Extra power generation allowed in California,"The Department of Energy approved a request from the California Independent System Operator for additional power generation, which “may be necessary for the CAISO to meet demand in the face of extremely challenging conditions including extreme heat waves, multiple fires, high winds, and various grid issues.” 
CAISO’s chief operating officer noted that drought was greatly affecting the availability of hydroelectric power.  For September, CAISO was expecting “a significant supply deficiency to meet planning reserve requirements during evening hours,” officials stated.
The additional gas-fired capacity is essential to CAISO maintaining reliability and meeting its load obligations.
The emergency order approved by DOE will remain in effect until Nov. 9.
Natural Gas Intelligence (Washington, D.C.), Sept 13, 2021

California is getting five 30-MW gas-fired emergency generators to temporarily provide additional electricity as heat, wildfires and drought strain the electric grid this summer.  Gov. Gavin Newsom declared an energy state of emergency previously.  
The Golden State has dealt with electric supply shortages of up to 3.5 GW during various peak demand times this summer.  Just two years ago, hydropower made up 19% of California’s net electricity generation.
Power Engineering Magazine (Tulsa, Okla.), Aug 23, 2021",9/13/2021,11/9/2021,reported,9/21/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56610,,
56611,6,California governor issued state of emergency proclamations concerning electricity,"Gov. Gain Newsom issued three proclamations of a state of emergency concerning electricity since June, waiving certain permitting requirements to allow the use of backup power generation and allowing additional capacity to ease electric demand on the grid.  Newsom also gave the California Energy Commission permission to hasten amendments to existing power plant licenses and issue new licenses to emergency and temporary generators.
Natural Gas Intelligence (Washington, D.C.), Sept 13, 2021",6/28/2021,9/13/2021,reported,9/13/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56611,,
56589,6,California fire crews access alternate water supplies,"As reservoirs and other water sources become depleted amid drought, California fire fighters look to alternative water supplies, such as people’s swimming pools or tanks of water on private property when they really need water.  Cal Fire replaces the water later once the fire is under control.
CBS Sacramento (Calif.), Aug 19, 2021",8/19/2021,9/18/2021,estimated,8/30/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56589,,
56594,6,Federal disaster declaration requested for Western U.S.,"Western U.S. governors sent a letter to President Biden on Sunday, Aug 15, requesting a federal disaster declaration.  Signing onto the letter were the governors of Utah, Oregon, California, Colorado, Idaho, Montana, Nevada, New Mexico, North Dakota and Washington.  
In addition to the hardships of drought, many western states were also battling wildfires.
The Center Square (Chicago, Ill.), Aug 16, 2021",8/15/2021,9/14/2021,estimated,8/30/2021,State,California,CA,0,1,0,0,0,0,1,0,0,0,1,10,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56594,,
56575,6,"Drought slashed honey production, hurt bee health in the Dakotas, Midwest; Increased pollination costs for West Coast","Drought devastated honey production in North Dakota as there was little nectar for the bees to gather for making honey.  The North Dakota and Midwestern bees were also weakened and in short supply for pollinating crops on the West Coast like almonds and apples.
Drought is driving up pollination costs for California almond growers.
The Dakotas, Montana and Minnesota accounted for 46% of all U.S. honey production last year, according to the U.S. Department of Agriculture.
Some North Dakota apiarists expect honey production to be less than 50% of average this year.  In Iowa, Sioux Honey estimates that drought could lower domestic honey production by 25% to 40% in 2021.
Reuters (New York), Aug 19, 2021",5/1/2021,10/31/2021,reported,8/29/2021,State,California,CA,0,1,1,0,0,1,0,0,0,0,1,7,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56575,,
56555,6,"Voluntary drought initiative to protect California's salmon, steelhead and sturgeon","The California Department of Fish and Wildlife and the National Oceanic and Atmospheric Administration Fisheries announced a Voluntary Drought Initiative to protect populations of salmon, steelhead and sturgeon from drought.
Sierra Sun Times (Mariposa, Calif.), Aug 12, 2021",8/11/2021,12/31/2021,reported,8/21/2021,State,California,CA,0,0,0,0,0,1,0,0,1,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56555,,
56549,6,Fossil fuels used to power California as hydropower is reduced,"In coming weeks, with power supplies being tight in California, fossil fuels will be used as needed to keep the state powered to avoid rolling blackouts.  The Golden State could have a shortfall of up to 3,500 megawatts during peak demand hours in the next few weeks if heatwaves continue to affect the region.  Gov. Gavin Newsom approved industrial energy users to operate on diesel generators and engines. 
Reuters (New York), Aug 11, 2021",7/30/2021,8/29/2021,estimated,8/18/2021,State,California,CA,0,0,1,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56549,,
56600,6,Water shortage in the Colorado River Basin,"A water shortage in the Colorado River Basin was announced by the Bureau of Reclamation on Aug. 16 as Lake Mead fell to record low levels.  Arizona, Nevada and Mexico will receive less water in 2022, with Arizona farmers seeing the biggest cut in water deliveries as the state gets 18% less of its share of river water.  Nevada will lose 7%, while Mexico will get about 5% less.
Associated Press News (New York), Aug 16, 2021",8/16/2021,12/31/2022,reported,8/16/2021,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,3,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56600,,
56495,6,"Water shortages, drought were Californians top environmental concerns","Water shortages and drought were top concerns in the minds of many Californians, according to a poll done by the Public Policy Institute of California, a non-partisan research organization in San Francisco.  Other concerns were wildfires (17%), climate change (13%), and air pollution (6%).  One year ago, the percentage of people most concerned about drought as the top environmental challenge was 10%.
The Mercury News (San Jose, Calif.), July 29, 2021",7/28/2021,8/27/2021,estimated,8/4/2021,State,California,CA,0,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56495,,
56484,6,California ranchers liquidate herds,"California’s dairy farmers and beef-cattle producers were struggling to find feed for their livestock, but it is so expensive, that even if feed can even be found, profits on the livestock were dwindling, leading to cattle liquidation.
The Sacramento Bee (Calif.), July 29, 2021",7/29/2021,8/28/2021,estimated,8/3/2021,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56484,,
55297,6,Power production 20% of capacity at Lake Oroville in California,"Lake Oroville’s Edward Hyatt Power plant may lose the ability to generate hydropower in August or September, but was able to remain online during the droughts of 1977 and 2014-15.  
California’s hydropower generating capacity has dropped by about 1,000 megawatts, due to drought, per the California Public Utilities Commission.
Los Angeles Times, July 21, 2021

The Edward Hyatt Power Plant at Lake Oroville likely has enough water to continue producing hydropower for another two to three months before the water level is expected to fall too low for further power production, according to a California Energy Commission spokesperson.  The hydroelectric power plant, the fourth largest energy producer in California, has never closed before since it began operation in 1967, but its production was 20% of total capacity as water levels fall.  The present water level was near 700 feet above sea level, but power generation would end at 640 feet. 
CNN (Atlanta, Ga.), June 17, 2021",6/17/2021,7/17/2021,estimated,7/28/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/55297,,
56384,6,Large grasshopper population in several Western states,"Grasshopper populations remained unusually high in parts of the West, notably in Montana and Oregon, amid heat and drought.  Grasshoppers were also problematic in Nevada, Idaho, Wyoming, Colorado, New Mexico, Kansas and Arizona and more mildly in Utah, California, North Dakota, South Dakota and Nebraska.  Hot, dry periods allow grasshopper numbers to increase due to fewer natural diseases to limit population increase than during cool, wet periods.
Agri-Pulse (Sacramento, Calif.), July 21, 2021

The grasshopper population was so large in the West that ranchers feared for their rangelands.  The 2021 grasshopper hazard map produced by the U.S. Department of Agriculture indicates areas with more than 15 grasshoppers per square yard in Oregon, Idaho, Montana, Wyoming, Arizona, Colorado and Kansas.  More than 2.6 million acres of Montana grasslands were to be sprayed with insecticide to kill the grasshoppers.
CNN US (Atlanta, Ga.), July 2, 2021",7/2/2021,8/1/2021,estimated,7/28/2021,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56384,,
56453,6,American Farm Bureau Federation survey assessed responses to drought in the West,"Of the 678 farmers and ranchers surveyed in the West and Northern Plains, many reported that selling off portions of the herd/flock, increases in local feed costs linked to drought, and traveling long distances to acquire feed and forage were prevalent or higher in their area.  
In terms of crops, prevalent actions taken to cope with drought were reduction of planted acreage and switching planned planted crops.
Farm Bureau (Washington, D.C.), July 22, 2021",6/25/2021,7/25/2021,estimated,7/27/2021,State,California,CA,0,1,0,0,0,0,1,0,0,1,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56453,,
56432,6,"Emergency curtailment order in the works, affecting Sacramento, San Joaquin river basins in California","The State Water Resources Control Board released an “emergency curtailment” order that would deprive thousands of farmers of the use of rivers and streams in the Sacramento and San Joaquin river watersheds.  Exceptions will be made for drinking water and other human needs.  The action was taken to protect drinking water and endangered fish.  A board will vote on the order on Aug. 3, and the order could take effect about two weeks after that, or around Aug. 17.  
Even during California’s last drought, regulators did not cut farmers off like this.
The Sacramento Bee (Calif.), July 23, 2021",7/23/2021,8/22/2021,estimated,7/24/2021,State,California,CA,0,1,0,0,0,1,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56432,,
56428,6,Scores of wildfires raging in the West,"Seventy wildfires burning in the U.S. have consumed more than a million acres and were being battled by more than 17,700 firefighters and support personnel.
The Bootleg Fire in southern Oregon, the largest wildfire burning at present, blackened more than 225,000 acres.  The blaze has exhibited extremely dangerous fire behavior.
A heat dome was expected to build over the northern Rocky Mountains over the weekend and into next week, which will make firefighting even more dangerous and difficult.
USA Today (McLean, Va.), July 16, 2021",7/16/2021,8/15/2021,estimated,7/23/2021,State,California,CA,0,0,0,0,1,0,0,0,0,0,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56428,,
56396,6,Hydropower generation down in California during first four months of 2021,"During the first four months of 2021, hydroelectric generation in California was 37% less than in the same four months in 2020 and 71% less than during those months in 2019. 
Hydroelectric generation in California in 2021 is expected to be 19% less than in2020, decreasing from 16.8 million megawatt hours (MWh) in 2020 to 13.6 million MWh in 2021, according to the Short-Term Energy Outlook.  
U.S. Energy Information Administration (Washington, D.C.), July 7, 2021",1/1/2021,4/30/2021,reported,7/20/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56396,,
56382,6,"Hay in high demand in the West, Northern Plains","Western and Northern Plains states were shipping in hay as production was poor, due to drought.  Land enrolled in the Conservation Reserve Program was opened to haying and grazing in Arizona, California, Nevada, New Mexico, North Dakota, Oregon, Utah and Wyoming. Colorado and South Dakota had 98% and 92% of their counties open, and more counties will likely be added. 
Cattle producers were encouraged to destock if they did not have pasture.  Hay needed to be monitored for nitrate and nutrient levels, while water quality, too, was an issue.  
DTN - Progressive Farmer (Burnsville, Minn.)
July 5, 2021",7/5/2021,8/4/2021,estimated,7/12/2021,State,California,CA,0,1,0,0,0,1,1,0,0,0,1,13,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56382,,
54000,6,Drought emergency in 50 counties in California,"California Gov. Gavin Newsom included another nine counties in the emergency drought proclamation that encompasses 50 of the state's 58 counties.  The nine counties were Inyo, Marin, Mono, Monterey, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara and Santa Cruz.
Associated Press News (New York), July 8, 2021

California Gov. Gavin Newsom included another 39 counties in his drought emergency declaration, which originally included only Sonoma and Mendocino counties. No mandatory drought water conservation targets were ordered, as was done during the previous drought, because Californians were using 16% less water than they did in 2013 as conservation had become a habit.
Newsom will also request $5.1 billion over the next four years, including $1 billion to help low-income residents pay overdue water bills, $1.3 billion for upgrades to drinking water systems and funds for groundwater projects, canal repairs and fish restoration projects.
Warm temperatures melted the Sierra Nevada snowpack quickly, which was only 59% of historical average on April 1.  Much of the runoff soaked into the dry soil rather than refilling reservoirs, which consequently hold 500,000 acre-feet less than was anticipated, enough water for 1 million households.  
The Mercury News (San Jose, Calif.), May 10, 2021

Gov. Gavin Newsom declared drought emergency in Mendocino and Sonoma counties as they deal with “substantial water supply and ecosystem challenges.”  State officials were directed to work with local water suppliers to conserve more water. 
Lake Mendocino was at about 43% capacity, and Lake Sonoma was about 62% full.
The Mercury News (San Jose, Calif.), April 21, 2021",4/21/2021,12/31/2021,reported,7/8/2021,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54000,,
56366,6,More wildlife venturing into California's urban areas,"More wildlife, notably bears and rattlesnakes, were encroaching on California’s urban areas in search of wetter, cooler conditions.  
The Hill (Washington, D.C.), June 28, 2021",6/28/2021,7/28/2021,estimated,7/3/2021,State,California,CA,0,0,0,0,0,1,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56366,,
56352,6,"Reduced hydropower production, combined with increased demand in California affects natural gas prices in Texas","Drought has significantly reduced hydropower production in California, leading the state to turn to other sources of power, like natural gas from Texas, which has affected prices. 
Texas Standard (Austin, Texas), June 28, 2021",6/28/2021,7/28/2021,estimated,7/2/2021,State,California,CA,0,0,0,1,0,0,0,0,0,1,1,2,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56352,,
56355,6,Fireworks a risk in the U.S. West amid historic drought,"The drought in the West and concerns about the wildfire season has led to canceled displays, restrictions on the sale and use of fireworks or officials urging extreme caution.  There were bans on personal fireworks from Idaho to New Mexico and canceled displays in Colorado and Arizona, where large wildfires were burning.
Associated Press News (N.Y.), June 26, 2021",6/26/2021,7/26/2021,estimated,7/2/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,12,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56355,,
56320,6,"Sheep ranchers  short on grass, hay and water in Oregon, California","Dry pastures, rising hay costs and scarce water supplies make it difficult for sheep ranchers in the Klamath Basin and the West to raise sheep.  With hay being hard to find in Klamath County, one sheep rancher found some for sale about 85 miles away in Medford, but it was expensive.
California sheep ranchers were trimming flock sizes to weather the drought, according to the president of the California Wool Growers Association.
Capital Press (Salem, Ore.), June 24, 2021",6/24/2021,7/24/2021,estimated,6/27/2021,State,California,CA,0,1,0,0,0,1,0,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56320,,
